# ----------------------------------------
# Traffic acquisition: Session default channel group
# Account: HigherDOSE
# Property: higherdose.com - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20250101
# End date: 20250729
Session default channel group,Date,Sessions,Engaged sessions,Engagement rate,Average engagement time per session,Events per session,Event count,Key events,Session key event rate,Total revenue
Paid Other,20250218,32,11,0.34375,17.71875,6.03125,193,1,0.03125,48
Paid Shopping,20250602,32,13,0.40625,20.96875,6,192,0,0,0
Paid Shopping,20250616,32,16,0.5,29.625,7.0625,226,2,0.0625,1313.85
SMS,20250113,32,20,0.625,43.96875,8.9375,286,1,0.03125,349
SMS,20250408,32,15,0.46875,33.5,6.9375,222,0,0,0
Email,20250520,31,16,0.5161290322580645,32.354838709677416,7.774193548387097,241,0,0,0
Email,20250604,31,16,0.5161290322580645,53.29032258064516,8.129032258064516,252,1,0.03225806451612903,352.76
Email,20250611,31,13,0.41935483870967744,78.87096774193549,8.35483870967742,259,0,0,0
Email,20250726,31,11,0.3548387096774194,25.35483870967742,6.709677419354839,208,1,0.03225806451612903,2053.32
Email,20250727,31,16,0.5161290322580645,102.80645161290323,6.258064516129032,194,1,0.03225806451612903,57.8
Organic Video,20250414,31,3,0.0967741935483871,0.8709677419354839,4.258064516129032,132,0,0,0
Paid Other,20250216,31,13,0.41935483870967744,34.774193548387096,6.032258064516129,187,0,0,0
Email,20250630,30,20,0.6666666666666666,47.53333333333333,6.8,204,0,0,0
Email,20250728,30,8,0.26666666666666666,69.9,3.8,114,0,0,0
Paid Shopping,20250520,30,17,0.5666666666666667,69.8,9.933333333333334,298,0,0,0
SMS,20250410,30,16,0.5333333333333333,48.5,8.166666666666666,245,1,0.03333333333333333,1346.35
SMS,20250514,30,14,0.4666666666666667,55.4,9.166666666666666,275,1,0.03333333333333333,435.41
Paid Shopping,20250419,29,16,0.5517241379310345,139.27586206896552,12.448275862068966,361,1,0.034482758620689655,1411.56
Paid Social,20250623,29,5,0.1724137931034483,19.137931034482758,5.517241379310345,160,0,0,0
SMS,20250202,29,14,0.4827586206896552,66.34482758620689,10.931034482758621,317,1,0.034482758620689655,891.79
SMS,20250303,29,16,0.5517241379310345,26.310344827586206,6.793103448275862,197,1,0.034482758620689655,428.35
SMS,20250426,29,13,0.4482758620689655,58.793103448275865,10.10344827586207,293,1,0.034482758620689655,1144.76
SMS,20250705,29,15,0.5172413793103449,47.10344827586207,7.241379310344827,210,2,0.06896551724137931,2830.14
Paid Other,20250219,28,12,0.42857142857142855,54.857142857142854,8.571428571428571,240,0,0,0
Paid Social,20250710,28,5,0.17857142857142858,4,4.25,119,0,0,0
Paid Social,20250712,28,5,0.17857142857142858,5.821428571428571,4.607142857142857,129,0,0,0
SMS,20250226,28,15,0.5357142857142857,58.25,7.571428571428571,212,1,0.03571428571428571,413.14
SMS,20250415,28,11,0.39285714285714285,25.357142857142858,8.75,245,1,0.03571428571428571,675.89
Email,20250517,27,10,0.37037037037037035,53.851851851851855,7.555555555555555,204,0,0,0
Email,20250528,27,15,0.5555555555555556,39.851851851851855,9.481481481481481,256,1,0.037037037037037035,689.5
Email,20250605,27,19,0.7037037037037037,21.666666666666668,7.296296296296297,197,0,0,0
Email,20250613,27,7,0.25925925925925924,15.592592592592593,4.962962962962963,134,0,0,0
Email,20250720,27,7,0.25925925925925924,7.777777777777778,4.555555555555555,123,0,0,0
Paid Other,20250107,27,8,0.2962962962962963,3.888888888888889,4.444444444444445,120,0,0,0
Paid Other,20250214,27,10,0.37037037037037035,45.51851851851852,6.666666666666667,180,1,0.037037037037037035,772.93
SMS,20250203,27,11,0.4074074074074074,8.962962962962964,3.814814814814815,103,0,0,0
SMS,20250518,27,10,0.37037037037037035,16.62962962962963,7,189,1,0.037037037037037035,100.75
SMS,20250703,27,14,0.5185185185185185,41.2962962962963,6.62962962962963,179,1,0.037037037037037035,437.44
SMS,20250707,27,13,0.48148148148148145,33.629629629629626,6.37037037037037,172,0,0,0
Email,20250531,26,14,0.5384615384615384,19.884615384615383,8.653846153846153,225,1,0.038461538461538464,420.33
Paid Other,20250109,26,7,0.2692307692307692,2.769230769230769,4.076923076923077,106,0,0,0
Paid Shopping,20250508,26,10,0.38461538461538464,7.884615384615385,4.384615384615385,114,0,0,0
SMS,20250424,26,8,0.3076923076923077,7.423076923076923,5.076923076923077,132,1,0.038461538461538464,1318.52
Paid Shopping,20250512,25,10,0.4,35.64,10.2,255,0,0,0
SMS,20250409,25,9,0.36,35.48,4.2,105,0,0,0
SMS,20250414,25,11,0.44,44.56,6.6,165,1,0.04,870.83
SMS,20250422,25,10,0.4,88.2,9.24,231,1,0.04,51.24
Email,20250603,24,16,0.6666666666666666,44.75,11.125,267,1,0.041666666666666664,877.39
Email,20250614,24,7,0.2916666666666667,35.416666666666664,5.666666666666667,136,0,0,0
Email,20250725,24,6,0.25,22.25,3.625,87,0,0,0
SMS,20250516,24,10,0.4166666666666667,54.916666666666664,8.583333333333334,206,0,0,0
Email,20250703,23,12,0.5217391304347826,68.95652173913044,9.043478260869565,208,1,0.043478260869565216,331.16
Email,20250707,23,12,0.5217391304347826,47.78260869565217,9.434782608695652,217,1,0.043478260869565216,70.29
Paid Other,20250102,23,5,0.21739130434782608,5.391304347826087,4.260869565217392,98,0,0,0
Paid Social,20250527,23,6,0.2608695652173913,12.043478260869565,4.3478260869565215,100,0,0,0
SMS,20250411,23,14,0.6086956521739131,32.608695652173914,8.565217391304348,197,3,0.13043478260869565,944.63
SMS,20250706,22,13,0.5909090909090909,39.54545454545455,7.2727272727272725,160,0,0,0
Paid Shopping,20250724,21,8,0.38095238095238093,14.428571428571429,5.238095238095238,110,0,0,0
Email,20250612,20,5,0.25,20.2,5.15,103,0,0,0
Paid Shopping,20250407,20,9,0.45,39.85,7,140,0,0,0
Paid Social,20250713,20,1,0.05,40.55,3.85,77,0,0,0
SMS,20250425,20,11,0.55,90.4,17.45,349,2,0.1,2746.35
Email,20250704,19,9,0.47368421052631576,40.1578947368421,8.052631578947368,153,1,0.05263157894736842,349.33
Email,20250729,19,11,0.5789473684210527,61.63157894736842,7.631578947368421,145,0,0,0
SMS,20250228,19,3,0.15789473684210525,40.05263157894737,9.631578947368421,183,0,0,0
SMS,20250708,19,9,0.47368421052631576,99.21052631578948,8.736842105263158,166,0,0,0
Email,20250714,18,7,0.3888888888888889,98.44444444444444,9.333333333333334,168,0,0,0
Paid Shopping,20250403,18,8,0.4444444444444444,20.444444444444443,6.722222222222222,121,0,0,0
Paid Social,20250711,18,2,0.1111111111111111,10.777777777777779,3.7222222222222223,67,0,0,0
Email,20250620,17,4,0.23529411764705882,20.41176470588235,3.176470588235294,54,0,0,0
Email,20250713,17,7,0.4117647058823529,39.294117647058826,12,204,1,0.058823529411764705,484.47
Email,20250721,17,11,0.6470588235294118,73.3529411764706,7.823529411764706,133,0,0,0
Paid Other,20250101,17,6,0.35294117647058826,17.941176470588236,5.823529411764706,99,0,0,0
Email,20250615,16,7,0.4375,24.6875,5.125,82,0,0,0
Email,20250622,16,7,0.4375,67.8125,8.75,140,0,0,0
Email,20250623,16,7,0.4375,56.5625,5.375,86,0,0,0
Email,20250625,16,9,0.5625,26.5,8.75,140,0,0,0
Email,20250709,16,8,0.5,7.875,5.5625,89,1,0.0625,70.29
Email,20250711,16,8,0.5,23.4375,8.5,136,1,0.0625,64.67
Paid Other,20250108,16,2,0.125,2.8125,4.125,66,0,0,0
Paid Other,20250221,16,7,0.4375,16.5625,7.75,124,0,0,0
Paid Shopping,20250519,16,6,0.375,14.9375,5.375,86,0,0,0
Paid Shopping,20250620,16,6,0.375,13.875,4.0625,65,0,0,0
SMS,20250704,16,11,0.6875,33,8.5625,137,0,0,0
Email,20250628,15,8,0.5333333333333333,62.733333333333334,7.933333333333334,119,0,0,0
Email,20250710,15,11,0.7333333333333333,74.26666666666667,11.266666666666667,169,1,0.06666666666666667,60.15
Organic Video,20250415,15,3,0.2,3.6,5,75,0,0,0
Paid Shopping,20250402,15,3,0.2,18.066666666666666,6.6,99,0,0,0
SMS,20250712,15,6,0.4,47.666666666666664,8,120,0,0,0
Email,20250530,14,8,0.5714285714285714,72.42857142857143,11.5,161,0,0,0
Email,20250618,14,7,0.5,105.5,11.928571428571429,167,0,0,0
Email,20250629,14,8,0.5714285714285714,27.642857142857142,5.071428571428571,71,0,0,0
Email,20250702,14,4,0.2857142857142857,17.071428571428573,4.357142857142857,61,0,0,0
Email,20250723,14,7,0.5,21.357142857142858,6.285714285714286,88,0,0,0
Paid Shopping,20250406,14,5,0.35714285714285715,33.642857142857146,6.357142857142857,89,0,0,0
Paid Shopping,20250621,14,7,0.5,39.42857142857143,8.642857142857142,121,0,0,0
Paid Shopping,20250727,14,7,0.5,47,9.285714285714286,130,1,0.07142857142857142,312.96
SMS,20250711,14,6,0.42857142857142855,44.142857142857146,6.428571428571429,90,0,0,0
SMS,20250713,14,6,0.42857142857142855,19.214285714285715,6.857142857142857,96,0,0,0
Email,20250529,13,2,0.15384615384615385,7.3076923076923075,5.153846153846154,67,0,0,0
Email,20250617,13,7,0.5384615384615384,20.384615384615383,7.384615384615385,96,1,0.07692307692307693,684.15
Email,20250705,13,1,0.07692307692307693,8.692307692307692,5.923076923076923,77,0,0,0
Paid Other,20250115,13,1,0.07692307692307693,0,2.6923076923076925,35,0,0,0
Paid Shopping,20250513,13,3,0.23076923076923078,25.46153846153846,5.846153846153846,76,0,0,0
Paid Shopping,20250514,13,2,0.15384615384615385,0,3.3846153846153846,44,0,0,0
Paid Shopping,20250623,13,5,0.38461538461538464,7.769230769230769,4.615384615384615,60,0,0,0
SMS,20250710,13,8,0.6153846153846154,19.384615384615383,7.461538461538462,97,0,0,0
Email,20250619,12,6,0.5,118,9.416666666666666,113,0,0,0
Email,20250627,12,6,0.5,55.916666666666664,9.916666666666666,119,1,0.08333333333333333,72.24
Email,20250701,12,9,0.75,92.25,9.083333333333334,109,1,0.08333333333333333,1280
Email,20250706,12,7,0.5833333333333334,13.083333333333334,8.75,105,0,0,0
Email,20250715,12,7,0.5833333333333334,94.16666666666667,11.583333333333334,139,0,0,0
Paid Shopping,20250313,12,2,0.16666666666666666,7.583333333333333,3.1666666666666665,38,0,0,0
SMS,20250709,12,8,0.6666666666666666,22.833333333333332,7.333333333333333,88,0,0,0
Email,20250616,11,2,0.18181818181818182,11.363636363636363,3.4545454545454546,38,0,0,0
Email,20250621,11,4,0.36363636363636365,43.18181818181818,10.181818181818182,112,0,0,0
Email,20250626,11,7,0.6363636363636364,28.363636363636363,7.454545454545454,82,1,0.09090909090909091,446.26
Email,20250716,11,5,0.45454545454545453,27,8.545454545454545,94,1,0.09090909090909091,877.39
Organic Video,20250618,11,1,0.09090909090909091,5.818181818181818,3.6363636363636362,40,0,0,0
Organic Video,20250702,11,5,0.45454545454545453,62.63636363636363,9.363636363636363,103,0,0,0
Paid Other,20250118,11,5,0.45454545454545453,0,3.272727272727273,36,0,0,0
SMS,20250714,11,2,0.18181818181818182,54.72727272727273,8.272727272727273,91,0,0,0
Email,20250624,10,5,0.5,78.8,7.9,79,0,0,0
Email,20250708,10,8,0.8,70.3,12,120,1,0.1,19.26
Organic Video,20250319,10,6,0.6,30.4,8.6,86,0,0,0
Paid Other,20250104,10,5,0.5,6.3,5.2,52,0,0,0
Paid Other,20250105,10,3,0.3,0.4,4.9,49,0,0,0
Paid Shopping,20250404,10,2,0.2,3.9,4.6,46,0,0,0
Paid Shopping,20250627,10,2,0.2,31,7,70,0,0,0
Paid Shopping,20250725,10,3,0.3,25.6,7.3,73,0,0,0
SMS,20250715,10,5,0.5,25.3,8.7,87,0,0,0
Organic Video,20250317,9,7,0.7777777777777778,70,6.222222222222222,56,0,0,0
Organic Video,20250619,9,3,0.3333333333333333,61.77777777777778,10.777777777777779,97,0,0,0
Paid Other,20250114,9,3,0.3333333333333333,0,3.888888888888889,35,0,0,0
Paid Shopping,20250316,9,4,0.4444444444444444,31.22222222222222,10.777777777777779,97,1,0.1111111111111111,113.83
Paid Shopping,20250405,9,4,0.4444444444444444,10.444444444444445,4.111111111111111,37,0,0,0
Paid Shopping,20250408,9,3,0.3333333333333333,9.11111111111111,4,36,0,0,0
Paid Shopping,20250409,9,2,0.2222222222222222,4.777777777777778,3.5555555555555554,32,0,0,0
Paid Shopping,20250515,9,4,0.4444444444444444,15.777777777777779,6,54,0,0,0
Paid Shopping,20250726,9,2,0.2222222222222222,44.22222222222222,4.444444444444445,40,0,0,0
Email,20250712,8,5,0.625,51,10,80,1,0.125,157.81
Organic Video,20250320,8,3,0.375,21.375,6.75,54,0,0,0
Organic Video,20250429,8,3,0.375,9.125,5.5,44,0,0,0
Organic Video,20250430,8,3,0.375,97.375,8.375,67,0,0,0
Organic Video,20250616,8,1,0.125,21.25,3.75,30,0,0,0
Organic Video,20250715,8,4,0.5,20.375,3.875,31,0,0,0
Organic Video,20250724,8,1,0.125,0,3.875,31,0,0,0
Paid Other,20250106,8,1,0.125,3,6,48,0,0,0
Paid Other,20250116,8,2,0.25,0,3.125,25,0,0,0
Paid Other,20250117,8,2,0.25,0,3,24,0,0,0
Paid Shopping,20250411,8,4,0.5,2.5,4.875,39,1,0.125,491.09
Paid Shopping,20250412,8,2,0.25,1,3.5,28,0,0,0
Paid Shopping,20250624,8,2,0.25,6.25,4.625,37,0,0,0
Email,20250722,7,5,0.7142857142857143,24.714285714285715,8.428571428571429,59,0,0,0
Organic Video,20250416,7,2,0.2857142857142857,4.857142857142857,3.7142857142857144,26,0,0,0
Organic Video,20250507,7,4,0.5714285714285714,4,4.285714285714286,30,0,0,0
Organic Video,20250516,7,3,0.42857142857142855,0,3.4285714285714284,24,0,0,0
Organic Video,20250517,7,0,0,0.14285714285714285,3.4285714285714284,24,0,0,0
Paid Other,20250113,7,1,0.14285714285714285,75,3.857142857142857,27,0,0,0
Paid Shopping,20250622,7,4,0.5714285714285714,31,7.142857142857143,50,0,0,0
Organic Video,20250212,6,2,0.3333333333333333,5.5,4.166666666666667,25,0,0,0
Organic Video,20250318,6,3,0.5,4.833333333333333,4.333333333333333,26,0,0,0
Organic Video,20250419,6,1,0.16666666666666666,1.8333333333333333,4,24,0,0,0
Organic Video,20250420,6,1,0.16666666666666666,87.16666666666667,17.833333333333332,107,0,0,0
Organic Video,20250505,6,2,0.3333333333333333,28,4.833333333333333,29,0,0,0
Organic Video,20250722,6,3,0.5,32.166666666666664,4.833333333333333,29,0,0,0
Paid Other,20250110,6,2,0.3333333333333333,14.166666666666666,6,36,0,0,0
Paid Other,20250126,6,3,0.5,5,6.333333333333333,38,0,0,0
Paid Other,20250522,6,1,0.16666666666666666,0,3,18,0,0,0
Paid Shopping,20250516,6,1,0.16666666666666666,0,3.5,21,0,0,0
Paid Shopping,20250630,6,2,0.3333333333333333,12,4,24,0,0,0
Paid Shopping,20250713,6,3,0.5,2.8333333333333335,4.166666666666667,25,0,0,0
Organic Video,20250102,5,0,0,0,3.2,16,0,0,0
Organic Video,20250109,5,2,0.4,16,7.4,37,0,0,0
Organic Video,20250205,5,0,0,0,3.2,16,0,0,0
Organic Video,20250315,5,2,0.4,19.6,4.8,24,0,0,0
Organic Video,20250316,5,3,0.6,7.6,4.4,22,0,0,0
Organic Video,20250423,5,2,0.4,40.8,4,20,0,0,0
Organic Video,20250503,5,2,0.4,47.6,4.8,24,0,0,0
Organic Video,20250504,5,2,0.4,65.6,15.6,78,0,0,0
Organic Video,20250509,5,4,0.8,9,4,20,1,0.2,80.25
Organic Video,20250527,5,4,0.8,60.6,9,45,1,0.2,300.84
Organic Video,20250622,5,4,0.8,132.2,6.4,32,0,0,0
Organic Video,20250624,5,1,0.2,3.6,4.8,24,0,0,0
Organic Video,20250626,5,2,0.4,30.8,4.4,22,0,0,0
Organic Video,20250628,5,0,0,0,3.4,17,0,0,0
Organic Video,20250701,5,1,0.2,40.8,4.4,22,0,0,0
Paid Other,20250103,5,2,0.4,4.8,4.4,22,0,0,0
Paid Other,20250111,5,3,0.6,0,4.2,21,0,0,0
Paid Other,20250521,5,1,0.2,4.8,3.4,17,0,0,0
Paid Shopping,20250314,5,1,0.2,2.4,4.2,21,0,0,0
Paid Shopping,20250413,5,2,0.4,25.8,6,30,0,0,0
Paid Shopping,20250414,5,2,0.4,262.2,17,85,0,0,0
Paid Shopping,20250417,5,0,0,0,3,15,0,0,0
Paid Shopping,20250628,5,1,0.2,44.4,5.6,28,0,0,0
Paid Shopping,20250629,5,3,0.6,46.8,11,55,1,0.2,86.48
Paid Shopping,20250711,5,1,0.2,13,6.8,34,0,0,0
Paid Shopping,20250715,5,0,0,0,3.2,16,0,0,0
Organic Video,20250101,4,2,0.5,2.5,3.5,14,0,0,0
Organic Video,20250112,4,2,0.5,5.5,6.75,27,0,0,0
Organic Video,20250114,4,1,0.25,4,4.75,19,0,0,0
Organic Video,20250209,4,3,0.75,34.25,13.25,53,0,0,0
Organic Video,20250304,4,3,0.75,19.75,6.25,25,1,0.25,721.71
Organic Video,20250321,4,1,0.25,1.75,4,16,0,0,0
Organic Video,20250330,4,1,0.25,150,20,80,0,0,0
Organic Video,20250401,4,0,0,0.5,3.25,13,0,0,0
Organic Video,20250405,4,2,0.5,76.25,7.25,29,0,0,0
Organic Video,20250413,4,3,0.75,13.5,7,28,1,0.25,1487.37
Organic Video,20250418,4,3,0.75,4.25,4.5,18,0,0,0
Organic Video,20250421,4,0,0,0,3,12,0,0,0
Organic Video,20250502,4,3,0.75,16.75,4.25,17,0,0,0
Organic Video,20250508,4,2,0.5,67.25,6.5,26,0,0,0
Organic Video,20250511,4,1,0.25,10.75,4.5,18,0,0,0
Organic Video,20250515,4,3,0.75,2.75,4.75,19,0,0,0
Organic Video,20250520,4,1,0.25,22.5,5.25,21,0,0,0
Organic Video,20250602,4,1,0.25,8.75,4.25,17,0,0,0
Organic Video,20250608,4,0,0,0,3.25,13,0,0,0
Organic Video,20250611,4,0,0,0,3,12,0,0,0
Organic Video,20250621,4,2,0.5,45.25,4.75,19,0,0,0
Organic Video,20250716,4,1,0.25,7,4.75,19,0,0,0
Organic Video,20250719,4,1,0.25,43.75,4.75,19,0,0,0
Organic Video,20250723,4,2,0.5,16.25,5.25,21,0,0,0
Organic Video,20250726,4,1,0.25,0,4.25,17,0,0,0
Organic Video,20250728,4,1,0.25,26.25,4,16,0,0,0
Paid Other,20250127,4,1,0.25,1.25,5,20,0,0,0
Paid Shopping,20250626,4,3,0.75,110,11,44,0,0,0
Paid Shopping,20250702,4,0,0,0,3.5,14,0,0,0
Paid Shopping,20250704,4,3,0.75,130.5,17.25,69,0,0,0
Paid Shopping,20250705,4,1,0.25,21.5,3.5,14,0,0,0
Paid Shopping,20250706,4,0,0,0,3.25,13,0,0,0
Paid Shopping,20250707,4,2,0.5,36.75,14.5,58,0,0,0
Paid Shopping,20250709,4,3,0.75,260,46.25,185,1,0.25,695.01
Paid Shopping,20250710,4,1,0.25,12.25,7,28,0,0,0
Paid Shopping,20250714,4,1,0.25,1.75,3.5,14,0,0,0
Organic Video,20250106,3,2,0.6666666666666666,61,8.333333333333334,25,0,0,0
Organic Video,20250115,3,1,0.3333333333333333,0,4.666666666666667,14,0,0,0
Organic Video,20250126,3,3,1,53.666666666666664,13.666666666666666,41,0,0,0
Organic Video,20250215,3,2,0.6666666666666666,21.666666666666668,14,42,0,0,0
Organic Video,20250219,3,2,0.6666666666666666,81.33333333333333,7,21,0,0,0
Organic Video,20250306,3,3,1,14.333333333333334,7.666666666666667,23,0,0,0
Organic Video,20250311,3,0,0,2.6666666666666665,4.333333333333333,13,0,0,0
Organic Video,20250313,3,2,0.6666666666666666,9,5.333333333333333,16,0,0,0
Organic Video,20250314,3,1,0.3333333333333333,1.6666666666666667,3.6666666666666665,11,0,0,0
Organic Video,20250327,3,1,0.3333333333333333,87.33333333333333,11,33,0,0,0
Organic Video,20250406,3,1,0.3333333333333333,80,4.666666666666667,14,0,0,0
Organic Video,20250409,3,0,0,0.3333333333333333,3,9,0,0,0
Organic Video,20250411,3,3,1,211,8,24,0,0,0
Organic Video,20250412,3,2,0.6666666666666666,15,5,15,0,0,0
Organic Video,20250424,3,2,0.6666666666666666,9.666666666666666,4,12,0,0,0
